Age at enrollment,Curricular units 1st sem (approved),Curricular units 2nd sem (approved),Unemployment rate,Inflation rate,GDP,Daytime/evening attendance,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Target,Marital status,Application mode,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Application order
22,12,10,16.2,0.3,-0.92,1,1,0,1,1,0,Graduate,1,15,8,14,2,1,4,7,1
18,4,5,7.6,2.6,0.32,1,0,0,1,1,0,Graduate,1,1,8,1,3,3,2,3,1
21,4,5,12.7,3.7,-1.7,1,1,0,1,1,1,Graduate,1,8,14,1,22,27,10,10,1
18,0,0,7.6,2.6,0.32,1,0,0,1,1,0,Dropout,1,1,6,1,22,14,12,12,2
18,6,6,11.1,0.6,2.02,1,1,0,1,1,0,Graduate,1,8,14,1,3,1,3,4,4
19,0,0,7.6,2.6,0.32,1,0,0,1,1,0,Graduate,1,1,2,1,1,1,5,4,1
21,4,4,16.2,0.3,-0.92,1,1,0,1,1,0,Dropout,1,15,4,14,1,28,7,7,1
31,6,6,16.2,0.3,-0.92,1,0,0,1,1,0,Graduate,1,12,4,1,3,3,3,3,1
21,4,2,9.4,-0.8,-3.12,1,1,0,1,1,0,Dropout,1,8,11,1,1,1,3,4,5
24,1,1,8.9,1.4,3.51,1,0,1,1,1,0,Enrolled,1,12,7,1,13,14,10,8,1
27,0,0,9.4,-0.8,-3.12,1,0,0,1,1,0,Dropout,1,13,15,1,13,6,5,4,1
20,3,5,12.4,0.5,1.79,1,1,0,1,1,0,Graduate,1,1,9,1,13,14,10,10,5
22,0,2,10.8,1.4,1.74,1,1,0,1,1,0,Enrolled,1,15,7,14,1,14,5,6,1
19,4,4,15.5,2.8,-4.06,1,0,0,1,1,1,Enrolled,1,1,4,1,13,14,10,10,1
19,6,6,8.9,1.4,3.51,1,1,0,1,1,0,Graduate,1,9,15,1,1,1,5,8,1
23,13,11,11.1,0.6,2.02,1,1,1,1,1,0,Enrolled,1,1,2,1,1,1,8,5,1
18,6,6,12.4,0.5,1.79,1,1,0,1,1,0,Graduate,1,8,8,1,10,10,3,9,1
29,6,5,11.1,0.6,2.02,1,1,0,0,1,0,Enrolled,1,1,15,1,3,2,5,7,1
29,1,3,10.8,1.4,1.74,1,1,0,1,1,0,Dropout,1,12,8,1,1,14,5,6,1
20,6,5,16.2,0.3,-0.92,1,0,0,1,1,0,Enrolled,1,15,4,1,1,1,5,6,1
19,0,0,9.4,-0.8,-3.12,1,1,0,1,1,1,Graduate,1,1,2,1,13,3,10,3,5
22,0,0,10.8,1.4,1.74,1,1,0,1,1,0,Enrolled,1,8,2,1,3,29,3,6,3
20,5,6,11.1,0.6,2.02,1,1,0,1,1,0,Enrolled,1,1,14,1,3,1,4,6,2
24,4,3,9.4,-0.8,-3.12,1,1,0,1,1,0,Enrolled,1,12,8,1,13,14,10,6,1
21,4,5,12.7,3.7,-1.7,1,0,0,0,1,0,Dropout,1,1,14,1,22,27,6,9,1
25,4,4,12.7,3.7,-1.7,1,0,0,1,1,1,Graduate,1,12,9,1,22,1,8,4,1
32,0,0,9.4,-0.8,-3.12,1,0,0,0,1,0,Dropout,1,12,9,1,22,27,10,10,1
26,8,3,7.6,2.6,0.32,0,0,0,0,1,0,Dropout,1,14,17,1,3,4,3,3,1
18,6,6,12.4,0.5,1.79,1,1,0,1,1,1,Graduate,1,1,8,1,2,27,10,8,1
19,5,6,16.2,0.3,-0.92,1,0,0,1,1,1,Graduate,1,8,11,1,1,14,5,8,1
19,6,6,12.4,0.5,1.79,1,1,0,1,1,1,Graduate,1,1,5,1,13,28,6,8,3
27,6,5,11.1,0.6,2.02,1,0,0,1,1,0,Dropout,1,4,7,15,1,1,5,5,1
21,10,9,8.9,1.4,3.51,1,0,1,1,1,0,Enrolled,1,17,4,1,13,1,10,10,1
20,4,0,13.9,-0.3,0.79,1,0,0,1,1,0,Enrolled,1,8,7,1,13,1,5,6,1
21,6,6,12.4,0.5,1.79,1,1,0,1,1,0,Graduate,1,15,5,14,13,28,5,1,1
22,5,3,9.4,-0.8,-3.12,1,1,0,1,1,0,Enrolled,1,1,15,1,22,3,6,3,5
19,0,0,12.7,3.7,-1.7,1,1,1,0,1,0,Graduate,1,1,2,1,1,28,6,8,1
18,4,2,11.1,0.6,2.02,1,1,0,1,1,1,Dropout,1,8,9,1,23,14,6,6,4
28,0,0,13.9,-0.3,0.79,1,0,0,1,1,0,Dropout,1,12,10,1,13,1,6,6,2
25,6,4,15.5,2.8,-4.06,1,0,1,0,1,0,Dropout,2,12,4,1,1,27,10,2,1
25,8,10,15.5,2.8,-4.06,1,0,0,1,1,0,Dropout,1,14,4,1,22,1,6,5,1
18,2,3,8.9,1.4,3.51,1,0,0,1,1,0,Enrolled,1,1,9,1,23,14,10,6,1
26,0,0,10.8,1.4,1.74,1,0,0,1,1,0,Dropout,1,1,11,1,4,14,5,6,1
18,5,5,13.9,-0.3,0.79,1,1,0,1,1,1,Graduate,1,8,9,1,22,27,7,6,3
22,3,3,15.5,2.8,-4.06,1,1,0,1,1,0,Enrolled,1,14,15,1,13,28,10,8,1
25,0,0,16.2,0.3,-0.92,1,0,0,1,1,0,Dropout,1,12,4,1,1,3,5,6,1
19,5,5,8.9,1.4,3.51,1,1,0,1,1,0,Enrolled,1,1,15,1,3,1,5,5,2
19,6,6,13.9,-0.3,0.79,1,1,0,1,1,0,Graduate,1,8,15,1,3,14,3,4,2
19,7,8,16.2,0.3,-0.92,1,0,0,1,1,0,Graduate,1,8,12,1,1,1,6,6,1
45,4,4,10.8,1.4,1.74,0,0,0,1,1,0,Dropout,4,12,3,12,1,27,10,2,1
52,5,5,7.6,2.6,0.32,0,0,0,1,1,0,Graduate,2,12,17,1,22,27,10,10,1
20,3,3,9.4,-0.8,-3.12,1,1,0,0,1,0,Dropout,1,1,9,1,13,14,10,4,1
19,7,7,10.8,1.4,1.74,1,1,0,1,1,0,Graduate,1,1,12,1,23,27,6,11,1
21,4,4,12.4,0.5,1.79,1,0,1,0,1,0,Dropout,1,1,12,1,1,28,10,10,1
35,6,6,9.4,-0.8,-3.12,0,0,0,0,1,0,Graduate,2,12,3,1,22,27,10,10,1
36,0,0,7.6,2.6,0.32,1,1,0,1,1,0,Graduate,2,12,2,9,22,27,8,8,1
47,0,0,15.5,2.8,-4.06,1,0,1,0,1,0,Dropout,4,12,12,12,22,28,6,6,1
22,0,0,8.9,1.4,3.51,0,0,0,1,1,0,Dropout,1,9,17,1,28,30,3,3,1
41,4,3,7.6,2.6,0.32,0,1,0,1,1,0,Dropout,2,12,17,1,22,27,10,10,1
26,0,0,10.8,1.4,1.74,1,0,0,1,1,0,Dropout,1,4,7,3,19,24,12,12,1
51,4,0,10.8,1.4,1.74,0,0,0,0,0,0,Dropout,2,12,3,1,19,24,12,12,1
43,3,4,9.4,-0.8,-3.12,0,0,0,1,0,0,Enrolled,2,12,17,1,22,27,10,10,2
41,5,3,7.6,2.6,0.32,0,1,0,1,0,0,Graduate,2,12,3,1,19,24,1,1,2
23,8,10,7.6,2.6,0.32,1,1,0,1,1,0,Graduate,1,14,9,1,19,27,10,10,2
22,0,0,9.4,-0.8,-3.12,1,1,0,1,1,0,Dropout,1,14,10,1,19,21,1,6,2
25,4,4,12.7,3.7,-1.7,1,1,0,1,1,1,Dropout,1,8,5,1,22,27,10,10,2
25,15,14,9.4,-0.8,-3.12,0,1,0,1,1,0,Graduate,1,14,17,1,22,27,10,10,1
22,11,11,8.9,1.4,3.51,1,1,0,0,1,1,Graduate,1,17,2,16,1,14,10,10,1
24,7,5,8.9,1.4,3.51,1,0,0,1,1,0,Enrolled,1,12,4,1,1,1,30,29,1
47,0,0,16.2,0.3,-0.92,1,0,0,1,1,0,Dropout,1,12,6,2,23,28,10,11,1
41,0,0,7.6,2.6,0.32,0,1,0,1,1,0,Dropout,2,12,17,12,22,27,6,6,1
43,6,5,13.9,-0.3,0.79,1,1,0,1,1,0,Graduate,1,12,4,1,22,27,10,10,1
29,0,0,16.2,0.3,-0.92,1,0,0,1,1,0,Dropout,1,12,4,1,1,27,10,9,1
30,0,0,7.6,2.6,0.32,1,0,0,1,1,0,Dropout,1,12,7,1,22,27,6,6,2
26,0,0,12.7,3.7,-1.7,1,0,0,0,1,0,Dropout,1,12,9,13,13,28,10,10,2
27,0,0,15.5,2.8,-4.06,0,0,0,0,1,0,Dropout,1,12,17,1,13,28,10,10,2
36,5,5,9.4,-0.8,-3.12,1,0,0,1,1,1,Graduate,2,12,14,1,22,27,10,10,2
29,6,6,15.5,2.8,-4.06,1,0,0,1,1,0,Dropout,1,12,4,12,1,14,5,11,1
35,7,5,9.4,-0.8,-3.12,1,1,0,1,1,0,Dropout,1,13,7,1,19,24,1,1,1
18,4,5,10.8,1.4,1.74,1,0,0,1,1,1,Graduate,1,1,15,1,23,28,7,4,1
24,5,5,8.9,1.4,3.51,0,0,0,1,1,1,Graduate,1,1,17,1,23,27,10,10,1
18,6,6,10.8,1.4,1.74,1,1,0,1,1,1,Dropout,1,1,15,1,23,28,10,8,3
18,4,3,7.6,2.6,0.32,1,1,0,1,1,0,Enrolled,1,8,7,1,23,27,6,8,4
21,0,3,9.4,-0.8,-3.12,1,0,0,1,1,0,Enrolled,2,14,6,1,22,27,10,8,1
21,5,5,9.4,-0.8,-3.12,1,1,0,1,1,0,Graduate,1,13,7,1,23,27,6,9,1
32,13,12,15.5,2.8,-4.06,1,0,0,1,1,0,Graduate,1,12,4,1,1,3,3,7,1
22,3,3,11.1,0.6,2.02,1,1,0,1,1,1,Dropout,1,1,7,1,22,27,10,6,4
32,11,10,15.5,2.8,-4.06,1,1,0,0,1,0,Dropout,1,4,4,3,1,28,10,8,1
35,1,0,9.4,-0.8,-3.12,1,0,0,1,1,0,Dropout,1,14,14,6,19,24,1,1,1
23,0,0,8.9,1.4,3.51,1,1,0,0,1,0,Dropout,1,9,9,1,1,28,5,8,3
39,5,3,7.6,2.6,0.32,0,0,0,1,1,0,Enrolled,1,12,3,1,22,27,7,7,1
35,0,1,9.4,-0.8,-3.12,1,0,0,1,1,0,Dropout,2,14,14,1,19,24,1,1,1
32,6,12,16.2,0.3,-0.92,1,0,0,1,1,0,Graduate,2,12,4,3,3,14,5,7,1
20,0,0,7.6,2.6,0.32,1,0,0,1,1,0,Dropout,1,1,16,1,19,24,1,1,1
34,6,4,16.2,0.3,-0.92,1,0,0,1,1,0,Enrolled,1,12,12,1,22,27,10,10,1
44,7,5,8.9,1.4,3.51,0,1,0,1,1,0,Dropout,1,4,17,15,22,27,7,7,1
53,2,3,16.2,0.3,-0.92,1,0,0,1,1,0,Graduate,2,12,11,12,22,14,10,11,1
28,0,0,12.4,0.5,1.79,1,0,1,0,1,0,Dropout,1,12,7,12,22,27,10,5,1
31,9,5,12.7,3.7,-1.7,0,0,0,1,1,0,Dropout,1,4,17,3,22,27,10,10,1
18,0,0,9.4,-0.8,-3.12,1,0,1,0,1,0,Enrolled,1,1,2,1,1,28,6,10,1
44,4,0,15.5,2.8,-4.06,1,0,1,0,1,0,Dropout,1,12,4,1,1,3,10,11,1
19,5,4,12.7,3.7,-1.7,1,1,0,1,1,0,Graduate,1,1,6,1,1,1,10,10,1
21,12,11,8.9,1.4,3.51,1,0,0,1,1,0,Enrolled,1,6,2,1,1,1,3,10,1
18,0,0,9.4,-0.8,-3.12,1,0,0,1,1,1,Dropout,1,9,7,1,3,14,4,6,1
20,6,6,16.2,0.3,-0.92,1,1,0,1,1,0,Graduate,1,15,4,14,13,14,6,6,1
55,6,6,11.1,0.6,2.02,1,0,0,1,1,0,Graduate,1,12,5,1,22,27,8,8,1
27,3,1,7.6,2.6,0.32,1,0,0,1,1,0,Enrolled,1,1,9,1,13,27,5,9,1
19,0,0,12.4,0.5,1.79,1,0,0,1,1,0,Dropout,1,8,7,1,10,14,6,6,2
18,5,5,12.4,0.5,1.79,1,0,0,1,1,0,Graduate,1,1,9,1,13,27,10,10,1
43,4,0,15.5,2.8,-4.06,1,0,0,1,1,0,Dropout,2,12,15,1,22,27,8,5,1
18,0,0,13.9,-0.3,0.79,1,1,0,1,1,0,Dropout,1,9,11,1,13,14,10,7,3
18,0,0,9.4,-0.8,-3.12,1,1,0,1,1,0,Dropout,1,1,2,1,3,3,3,3,1
20,0,0,8.9,1.4,3.51,1,1,1,1,1,1,Dropout,1,8,11,1,22,28,10,10,5
29,4,4,10.8,1.4,1.74,0,0,1,0,1,0,Dropout,2,12,17,1,22,14,10,10,1
44,5,0,13.9,-0.3,0.79,1,1,1,1,1,0,Dropout,1,12,8,12,22,27,10,11,1
18,4,1,10.8,1.4,1.74,1,1,0,1,1,0,Enrolled,1,1,7,1,22,27,10,10,1
20,5,6,15.5,2.8,-4.06,1,0,0,1,1,1,Enrolled,1,15,4,14,22,27,10,2,1
20,4,3,12.4,0.5,1.79,1,1,0,1,1,0,Dropout,1,14,5,1,23,27,9,8,1
36,0,0,10.8,1.4,1.74,1,1,0,1,1,0,Dropout,2,12,9,1,22,27,10,10,2
19,5,2,13.9,-0.3,0.79,1,1,0,1,1,0,Enrolled,1,15,8,14,5,1,3,6,1
29,0,0,12.7,3.7,-1.7,1,0,0,0,1,0,Dropout,2,12,6,12,22,27,12,12,1
18,4,3,10.8,1.4,1.74,1,1,0,1,1,0,Dropout,1,1,14,1,1,1,10,10,1
24,0,0,13.9,-0.3,0.79,1,0,0,0,1,0,Dropout,1,12,4,1,1,1,2,7,1
20,6,6,15.5,2.8,-4.06,1,0,0,1,1,0,Graduate,1,1,15,1,3,14,3,6,1
45,0,0,16.2,0.3,-0.92,0,0,1,0,1,0,Dropout,2,12,3,12,13,27,10,10,1
28,20,20,7.6,2.6,0.32,1,1,0,1,1,1,Graduate,1,14,12,1,23,27,5,5,2
23,6,5,7.6,2.6,0.32,1,1,0,1,1,0,Enrolled,1,1,11,1,13,28,10,10,1
18,7,7,12.4,0.5,1.79,1,1,0,1,1,0,Graduate,1,1,12,1,1,14,5,8,1
23,3,3,9.4,-0.8,-3.12,1,1,0,1,1,0,Dropout,1,1,9,1,13,14,10,5,2
22,0,0,7.6,2.6,0.32,1,1,0,1,1,0,Enrolled,1,14,2,1,3,3,3,3,1
22,6,5,12.4,0.5,1.79,1,0,0,1,1,1,Graduate,1,1,5,1,13,14,6,6,1
33,5,5,10.8,1.4,1.74,0,0,0,1,1,0,Graduate,1,12,17,9,22,28,6,6,1
21,10,11,8.9,1.4,3.51,1,0,0,1,1,0,Graduate,1,17,4,16,1,28,10,7,1
45,5,5,15.5,2.8,-4.06,1,0,0,1,1,0,Graduate,2,12,9,1,22,27,10,6,1
44,4,1,15.5,2.8,-4.06,1,0,0,0,1,0,Dropout,2,12,4,1,22,27,10,10,1
42,0,0,12.7,3.7,-1.7,1,0,0,1,1,0,Dropout,4,12,14,1,13,14,12,13,1
20,0,0,12.4,0.5,1.79,1,1,0,1,1,0,Dropout,1,9,9,1,13,1,10,8,1
20,3,2,9.4,-0.8,-3.12,1,1,0,1,1,0,Enrolled,1,8,9,1,13,28,6,7,6
20,6,6,8.9,1.4,3.51,1,1,0,1,1,1,Graduate,1,1,11,1,1,28,3,9,2
20,3,4,9.4,-0.8,-3.12,1,1,0,1,1,0,Enrolled,1,8,15,1,1,1,5,5,2
19,5,2,8.9,1.4,3.51,1,0,0,1,1,0,Enrolled,1,1,9,1,1,1,10,7,2
26,4,7,12.4,0.5,1.79,0,0,1,0,1,0,Dropout,1,16,3,1,1,1,5,5,1
31,6,5,13.9,-0.3,0.79,1,0,0,1,1,0,Graduate,2,12,4,1,22,27,9,8,1
19,6,6,16.2,0.3,-0.92,1,0,1,1,1,1,Graduate,1,1,15,1,1,14,10,10,1
28,6,6,7.6,2.6,0.32,1,1,0,1,1,0,Graduate,1,12,15,12,22,27,1,1,1
20,0,0,10.8,1.4,1.74,1,1,0,1,1,1,Graduate,1,1,2,1,13,27,10,10,1
43,6,6,9.4,-0.8,-3.12,0,1,0,1,0,0,Graduate,2,1,3,1,22,1,10,11,2
25,0,0,15.5,2.8,-4.06,1,0,0,1,1,1,Dropout,1,12,2,12,1,14,3,8,1
40,2,1,16.2,0.3,-0.92,1,0,1,1,0,0,Dropout,1,12,10,12,22,27,10,10,1
20,6,5,12.4,0.5,1.79,1,0,0,1,0,0,Graduate,1,15,6,14,5,4,2,2,1
46,3,6,11.1,0.6,2.02,0,0,0,1,0,0,Graduate,2,12,3,9,22,27,10,2,1
26,20,14,8.9,1.4,3.51,1,0,0,1,0,0,Graduate,1,16,1,1,13,27,6,8,1
34,6,7,12.4,0.5,1.79,1,0,0,1,0,1,Graduate,2,12,12,1,3,1,6,6,1
19,0,0,10.8,1.4,1.74,1,1,0,1,0,0,Dropout,1,9,16,1,23,27,10,6,3
18,7,7,12.7,3.7,-1.7,1,1,0,1,0,1,Graduate,1,1,12,1,13,14,10,10,6
18,7,8,12.7,3.7,-1.7,1,1,0,1,0,0,Graduate,1,1,13,1,13,14,5,10,1
37,6,5,13.9,-0.3,0.79,0,0,0,1,1,1,Graduate,1,12,3,1,23,27,10,8,1
23,0,0,9.4,-0.8,-3.12,1,0,0,1,1,1,Graduate,1,8,2,1,13,28,10,8,1
26,14,13,15.5,2.8,-4.06,1,0,0,1,1,0,Graduate,1,14,5,1,13,28,10,8,1
18,5,0,10.8,1.4,1.74,1,1,0,0,0,0,Dropout,1,5,15,1,13,28,4,6,2
18,4,5,12.4,0.5,1.79,1,1,0,1,0,0,Enrolled,1,6,12,1,3,2,14,5,1
19,7,8,11.1,0.6,2.02,1,1,0,1,0,0,Graduate,1,8,12,1,3,3,3,3,4
18,6,6,12.4,0.5,1.79,1,0,0,1,0,0,Graduate,1,5,6,1,13,1,5,10,2
19,6,5,8.9,1.4,3.51,1,1,0,1,0,0,Dropout,1,1,14,1,1,3,5,4,1
20,4,1,8.9,1.4,3.51,1,1,0,1,1,0,Enrolled,1,8,7,1,1,1,29,36,4
22,6,4,9.4,-0.8,-3.12,1,0,0,1,0,1,Graduate,1,8,5,1,1,1,2,6,1
18,7,7,12.7,3.7,-1.7,1,1,0,1,0,1,Graduate,1,1,12,1,13,1,10,6,3
18,6,6,13.9,-0.3,0.79,1,0,0,1,0,1,Graduate,1,8,11,1,13,29,6,5,1
18,6,6,8.9,1.4,3.51,1,1,0,1,0,1,Graduate,1,1,15,1,23,28,6,6,3
18,6,6,12.4,0.5,1.79,1,1,0,1,0,1,Graduate,1,1,11,1,23,27,6,8,6
18,6,6,8.9,1.4,3.51,1,1,0,1,0,0,Graduate,1,1,11,1,4,3,8,5,2
19,7,7,11.1,0.6,2.02,1,1,0,1,0,1,Graduate,1,8,12,1,1,14,8,8,6
20,0,0,15.5,2.8,-4.06,1,0,0,1,0,0,Dropout,1,8,16,1,13,1,6,6,1
19,6,0,15.5,2.8,-4.06,1,1,0,1,0,1,Dropout,1,8,10,1,1,14,10,6,4
18,6,3,15.5,2.8,-4.06,1,1,0,1,0,0,Graduate,1,1,6,1,3,1,5,8,2
18,6,6,12.4,0.5,1.79,1,1,0,1,0,1,Dropout,1,1,5,1,1,1,10,8,4
18,7,8,11.1,0.6,2.02,1,1,0,1,0,1,Graduate,1,8,12,1,13,14,8,8,6
18,6,6,12.4,0.5,1.79,1,1,0,1,0,0,Graduate,1,8,15,1,3,28,3,7,2
18,5,4,10.8,1.4,1.74,1,0,0,1,0,1,Graduate,1,8,9,1,13,28,5,9,1
18,6,6,16.2,0.3,-0.92,1,1,1,1,0,0,Graduate,1,8,15,1,1,1,5,8,1
20,6,6,16.2,0.3,-0.92,1,0,0,1,0,1,Graduate,1,15,4,14,22,28,10,7,1
19,3,6,9.4,-0.8,-3.12,1,1,0,1,0,1,Graduate,1,7,10,1,23,27,4,6,2
18,6,6,8.9,1.4,3.51,1,1,0,1,0,1,Enrolled,1,8,8,1,2,14,3,7,1
19,6,6,12.4,0.5,1.79,1,1,0,1,0,1,Graduate,1,1,10,1,23,28,9,8,1
19,5,4,12.7,3.7,-1.7,1,1,0,1,0,0,Enrolled,1,8,16,1,3,1,2,6,2
19,5,5,9.4,-0.8,-3.12,1,0,0,1,0,0,Enrolled,1,14,8,1,3,4,4,3,1
19,6,6,12.4,0.5,1.79,1,0,0,1,0,0,Graduate,1,1,14,1,13,14,8,8,1
20,6,5,8.9,1.4,3.51,1,0,1,1,0,0,Graduate,1,6,14,1,27,1,3,8,1
18,4,5,10.8,1.4,1.74,1,1,0,1,0,1,Graduate,1,9,8,1,23,14,10,6,1
33,2,0,12.4,0.5,1.79,1,0,0,1,0,0,Dropout,1,4,9,3,1,29,5,8,1
19,6,0,13.9,-0.3,0.79,1,0,0,1,0,1,Dropout,1,1,16,1,13,14,5,6,1
18,7,8,15.5,2.8,-4.06,1,0,0,1,0,1,Graduate,1,8,13,1,1,1,10,10,2
19,0,0,8.9,1.4,3.51,1,0,0,1,0,0,Dropout,1,8,5,1,13,1,5,4,1
19,3,4,15.5,2.8,-4.06,1,0,0,1,0,0,Enrolled,1,15,4,14,23,28,7,4,1
18,6,6,12.4,0.5,1.79,1,1,0,1,0,0,Graduate,1,1,15,1,3,1,3,9,3
20,6,6,10.8,1.4,1.74,1,1,0,1,0,0,Graduate,1,1,10,1,13,14,10,6,1
19,8,8,9.4,-0.8,-3.12,1,1,0,1,0,0,Graduate,1,1,12,1,13,27,8,8,5
18,6,6,9.4,-0.8,-3.12,1,1,0,1,1,1,Graduate,1,1,15,1,13,14,10,10,2
19,2,0,13.9,-0.3,0.79,1,1,1,1,1,1,Dropout,1,8,11,1,1,2,6,4,2
25,15,11,13.9,-0.3,0.79,0,1,0,1,0,0,Graduate,1,14,3,1,22,27,10,10,1
20,6,6,12.7,3.7,-1.7,1,1,0,1,0,1,Enrolled,1,8,5,1,3,3,5,5,3
19,6,6,12.7,3.7,-1.7,0,0,0,1,0,0,Graduate,1,1,3,1,23,27,6,6,1
33,2,0,7.6,2.6,0.32,0,1,1,1,1,0,Dropout,1,8,17,1,19,24,1,1,1
18,3,3,8.9,1.4,3.51,1,1,1,1,1,0,Enrolled,1,9,7,1,13,28,32,39,4
18,4,2,7.6,2.6,0.32,1,1,0,1,1,0,Enrolled,1,1,7,1,13,27,6,9,1
19,4,5,11.1,0.6,2.02,1,0,0,1,0,0,Graduate,1,6,9,1,1,1,3,4,1
18,0,0,12.4,0.5,1.79,1,1,0,1,0,0,Enrolled,1,1,2,1,3,3,3,3,2
19,5,2,13.9,-0.3,0.79,1,0,0,1,0,0,Enrolled,1,14,9,1,23,14,20,36,1
18,6,6,11.1,0.6,2.02,1,1,0,1,0,0,Dropout,1,1,15,1,13,1,6,11,1
18,6,5,7.6,2.6,0.32,1,1,0,1,0,0,Graduate,1,8,16,1,3,14,3,8,5
18,8,8,9.4,-0.8,-3.12,1,1,0,1,0,0,Graduate,1,1,12,1,13,27,8,8,3
37,2,0,16.2,0.3,-0.92,1,0,0,1,0,0,Dropout,2,12,12,12,23,28,3,11,1
20,1,0,9.4,-0.8,-3.12,1,0,0,1,0,0,Enrolled,1,1,10,1,23,1,3,5,1
20,6,6,10.8,1.4,1.74,1,1,0,1,0,1,Graduate,1,1,11,1,22,27,6,6,1
21,6,6,11.1,0.6,2.02,1,0,0,1,1,0,Graduate,1,6,10,1,13,14,10,7,1
18,7,8,12.4,0.5,1.79,1,0,0,1,0,1,Graduate,1,8,12,1,23,1,6,5,1
26,3,5,15.5,2.8,-4.06,0,0,0,1,0,0,Enrolled,1,12,3,1,13,1,10,9,1
41,5,5,7.6,2.6,0.32,1,0,1,1,0,0,Enrolled,1,12,9,9,22,27,10,8,1
18,6,6,16.2,0.3,-0.92,1,1,0,1,0,1,Graduate,1,1,15,1,13,1,4,10,2
18,8,8,9.4,-0.8,-3.12,1,0,1,1,0,0,Graduate,1,1,12,1,13,27,10,8,4
31,7,8,11.1,0.6,2.02,1,1,0,1,0,0,Graduate,1,1,12,1,23,28,10,10,1
23,6,6,12.7,3.7,-1.7,1,0,1,1,0,0,Graduate,1,1,10,1,1,1,5,11,1
19,6,6,7.6,2.6,0.32,1,1,0,1,0,0,Graduate,1,1,12,1,22,14,10,10,4
20,6,6,11.1,0.6,2.02,1,1,0,1,0,1,Graduate,1,7,15,1,22,28,5,10,3
40,9,7,12.7,3.7,-1.7,0,0,0,1,0,0,Graduate,2,12,3,1,22,27,8,6,1
32,4,3,16.2,0.3,-0.92,1,1,1,1,0,0,Dropout,1,15,6,14,22,27,10,10,1
24,2,1,10.8,1.4,1.74,1,1,0,1,0,0,Dropout,1,1,11,1,22,27,10,8,4
18,6,6,7.6,2.6,0.32,1,1,0,1,0,0,Graduate,1,8,12,1,13,27,6,9,4
18,6,6,10.8,1.4,1.74,1,0,0,1,0,0,Graduate,1,1,10,1,22,27,10,10,1
18,6,6,10.8,1.4,1.74,1,1,0,1,0,1,Graduate,1,1,10,1,13,27,5,8,1
27,0,0,15.5,2.8,-4.06,1,1,0,0,0,0,Dropout,1,12,4,1,23,28,5,8,1
18,5,5,7.6,2.6,0.32,1,0,0,1,0,0,Graduate,1,1,9,1,23,27,10,6,1
26,4,4,12.7,3.7,-1.7,0,0,0,1,0,0,Enrolled,1,12,17,1,13,27,10,9,1
19,6,6,7.6,2.6,0.32,1,1,0,1,0,0,Graduate,1,1,16,1,13,10,10,5,1
19,5,6,7.6,2.6,0.32,0,1,0,1,0,0,Graduate,1,8,3,1,22,24,1,1,2
21,3,3,9.4,-0.8,-3.12,1,1,0,1,0,0,Enrolled,1,9,9,1,1,27,6,6,2
24,2,1,12.7,3.7,-1.7,1,1,0,1,0,0,Enrolled,1,1,9,1,1,14,5,7,4
20,3,2,12.7,3.7,-1.7,1,0,0,1,0,0,Dropout,1,8,16,1,22,27,10,11,1
18,5,5,10.8,1.4,1.74,1,1,0,1,0,0,Enrolled,1,1,16,1,13,1,6,10,4
30,0,0,11.1,0.6,2.02,1,0,0,1,0,0,Dropout,1,12,4,1,13,14,10,10,1
22,6,6,11.1,0.6,2.02,1,1,1,0,0,0,Enrolled,1,1,16,1,13,27,10,10,1
21,9,10,10.8,1.4,1.74,1,0,0,1,0,0,Graduate,1,4,9,3,22,14,10,9,1
26,6,8,13.9,-0.3,0.79,1,0,0,1,0,0,Dropout,1,12,13,1,13,14,5,6,1
23,2,1,9.4,-0.8,-3.12,1,1,0,1,0,0,Enrolled,1,8,9,1,13,14,8,8,1
18,6,6,16.2,0.3,-0.92,1,0,0,1,0,1,Graduate,1,8,5,1,13,27,6,10,1
21,5,5,12.7,3.7,-1.7,1,1,1,1,0,0,Dropout,1,1,5,1,1,27,6,10,1
18,0,0,13.9,-0.3,0.79,1,0,0,1,0,1,Dropout,1,14,2,1,13,28,10,10,1
21,2,4,9.4,-0.8,-3.12,1,1,0,1,0,0,Enrolled,1,8,6,1,13,27,6,6,3
18,5,5,7.6,2.6,0.32,1,1,0,1,0,0,Enrolled,1,8,16,1,23,28,8,8,3
19,6,5,12.7,3.7,-1.7,1,1,0,1,0,1,Dropout,1,8,16,1,22,27,6,10,3
22,4,3,7.6,2.6,0.32,1,1,0,1,0,0,Enrolled,1,8,11,1,1,1,5,10,1
19,6,6,12.4,0.5,1.79,1,1,0,1,0,0,Graduate,1,1,10,1,23,14,6,9,3
19,0,0,9.4,-0.8,-3.12,1,1,0,0,0,0,Dropout,1,1,6,1,23,27,10,9,5
19,2,1,9.4,-0.8,-3.12,1,1,0,1,0,0,Dropout,1,8,10,1,22,27,8,6,1
27,3,5,9.4,-0.8,-3.12,1,0,0,1,0,0,Graduate,2,15,6,14,22,27,30,43,1
22,5,5,12.7,3.7,-1.7,1,1,0,1,0,0,Graduate,1,5,6,1,22,27,6,6,1
18,5,6,15.5,2.8,-4.06,1,1,0,1,0,0,Dropout,1,1,15,1,22,1,10,8,1
