Age at enrollment,Curricular units 1st sem (approved),Curricular units 2nd sem (approved),Unemployment rate,Inflation rate,GDP,Daytime/evening attendance,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Marital status,Application mode,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Application order,Target
20,4,4,16.2,0.3,-0.92,1,0,0,0,1,0,1,1,12,1,1,14,4,6,1,Dropout
38,0,0,8.9,1.4,3.51,0,1,0,0,1,0,1,12,17,1,1,1,6,6,1,Dropout
45,5,5,12.4,0.5,1.79,0,0,0,1,1,0,2,12,17,1,22,3,10,4,1,Graduate
43,2,4,10.8,1.4,1.74,1,0,1,0,1,0,2,12,15,1,22,27,10,11,1,Dropout
19,6,6,10.8,1.4,1.74,1,1,0,1,1,0,1,8,5,1,23,1,10,10,4,Graduate
49,2,1,15.5,2.8,-4.06,0,0,0,0,1,0,2,12,17,12,13,14,5,5,1,Dropout
43,7,7,10.8,1.4,1.74,1,1,0,1,1,0,2,12,12,12,22,28,10,8,1,Enrolled
34,4,0,11.1,0.6,2.02,0,0,0,1,1,0,1,12,3,1,22,28,10,10,1,Dropout
18,4,5,12.4,0.5,1.79,1,1,1,1,1,0,1,8,7,1,13,14,6,6,5,Enrolled
43,5,5,10.8,1.4,1.74,0,0,0,1,1,0,2,12,17,1,23,28,2,5,1,Graduate
21,3,1,15.5,2.8,-4.06,1,0,0,1,1,0,1,1,11,1,13,1,10,9,2,Dropout
40,3,4,7.6,2.6,0.32,0,0,0,1,1,0,2,12,17,1,19,24,13,13,1,Enrolled
19,4,6,10.8,1.4,1.74,1,1,0,1,1,1,1,8,14,1,13,27,6,6,1,Graduate
27,6,4,10.8,1.4,1.74,1,0,0,1,1,0,1,1,11,1,22,27,2,2,1,Enrolled
43,0,2,16.2,0.3,-0.92,1,0,0,1,1,0,2,13,13,1,22,27,10,7,1,Dropout
31,5,5,9.4,-0.8,-3.12,0,0,0,1,1,0,1,14,17,1,22,27,10,10,1,Graduate
26,0,0,8.9,1.4,3.51,1,1,1,1,1,0,1,15,4,14,23,1,19,25,1,Enrolled
34,5,5,8.9,1.4,3.51,0,0,0,1,1,0,1,12,17,1,22,28,28,16,1,Graduate
30,12,12,7.6,2.6,0.32,1,0,0,1,1,0,4,14,12,12,19,24,1,1,1,Graduate
36,6,0,16.2,0.3,-0.92,1,0,0,1,1,0,2,12,12,12,23,28,8,9,1,Dropout
46,0,1,11.1,0.6,2.02,0,0,1,0,1,0,1,4,17,3,22,27,7,8,1,Dropout
22,3,3,7.6,2.6,0.32,1,0,0,1,1,0,1,8,6,1,1,14,6,10,1,Graduate
27,0,0,16.2,0.3,-0.92,1,0,0,1,1,0,1,4,4,3,1,14,6,10,1,Dropout
20,5,3,8.9,1.4,3.51,1,1,0,1,1,0,1,1,7,1,1,28,20,43,2,Enrolled
20,5,3,8.9,1.4,3.51,1,0,0,1,1,0,1,16,9,1,13,28,10,9,1,Enrolled
31,0,0,12.7,3.7,-1.7,1,0,1,0,1,0,1,13,7,1,13,14,12,12,1,Dropout
20,0,0,9.4,-0.8,-3.12,1,1,1,1,1,0,1,1,7,1,22,14,10,10,1,Enrolled
21,2,0,10.8,1.4,1.74,1,1,0,0,1,0,1,8,15,1,1,28,12,9,1,Dropout
21,4,2,16.2,0.3,-0.92,1,0,0,1,1,0,1,8,9,1,13,14,10,8,1,Dropout
19,5,4,16.2,0.3,-0.92,1,0,0,1,1,0,1,1,9,1,1,4,10,11,1,Graduate
20,5,4,8.9,1.4,3.51,1,1,0,1,1,1,1,8,9,1,13,14,5,5,4,Graduate
18,6,6,12.4,0.5,1.79,1,0,0,1,1,0,1,1,4,1,23,1,10,5,1,Graduate
18,6,6,16.2,0.3,-0.92,1,0,0,1,1,1,1,1,15,1,1,1,5,4,2,Graduate
30,4,6,12.4,0.5,1.79,1,0,1,1,1,0,1,12,12,1,1,2,22,21,1,Enrolled
34,0,0,15.5,2.8,-4.06,1,0,1,0,1,0,1,12,11,12,13,14,4,2,1,Dropout
21,4,4,11.1,0.6,2.02,1,0,1,0,1,0,1,8,14,1,13,14,29,36,1,Enrolled
20,5,8,16.2,0.3,-0.92,1,0,0,1,1,0,1,15,5,14,22,1,10,8,1,Dropout
18,7,7,12.7,3.7,-1.7,1,0,0,1,1,0,1,1,12,1,22,27,10,10,1,Graduate
21,0,0,16.2,0.3,-0.92,1,1,1,1,1,0,1,1,2,1,1,1,5,4,1,Dropout
26,1,0,12.4,0.5,1.79,1,0,0,1,1,0,2,13,4,1,3,1,3,3,1,Dropout
20,0,0,9.4,-0.8,-3.12,1,1,1,1,1,0,1,8,7,1,23,14,8,4,1,Dropout
25,3,4,15.5,2.8,-4.06,1,0,0,1,1,0,1,15,4,14,1,28,2,10,1,Dropout
19,0,0,7.6,2.6,0.32,1,0,0,1,1,0,1,8,14,1,1,1,5,5,1,Enrolled
24,3,1,9.4,-0.8,-3.12,1,1,0,1,1,0,1,12,9,1,13,5,5,2,2,Dropout
20,4,5,7.6,2.6,0.32,1,0,0,1,1,0,1,1,8,1,3,3,3,3,1,Graduate
20,0,0,12.7,3.7,-1.7,1,0,0,1,1,0,1,1,9,1,1,3,10,6,1,Dropout
18,6,6,10.8,1.4,1.74,1,1,0,1,0,0,1,3,5,1,3,1,10,7,3,Graduate
25,7,7,12.7,3.7,-1.7,1,0,0,1,0,0,4,12,13,1,13,3,10,3,1,Enrolled
22,5,6,11.1,0.6,2.02,1,1,0,1,0,0,1,8,11,1,23,27,10,7,1,Graduate
41,0,0,9.4,-0.8,-3.12,0,0,0,0,0,0,1,14,3,1,22,27,1,7,1,Dropout
19,2,0,12.7,3.7,-1.7,1,0,1,1,0,1,1,1,9,1,22,28,8,10,2,Dropout
21,6,5,13.9,-0.3,0.79,1,1,0,1,0,0,1,14,8,1,3,3,4,5,1,Graduate
30,6,6,13.9,-0.3,0.79,1,1,1,1,0,0,1,12,6,1,1,1,6,6,1,Dropout
21,5,7,11.1,0.6,2.02,1,1,0,1,0,1,1,1,12,1,23,28,10,10,5,Graduate
26,0,0,10.8,1.4,1.74,1,0,0,1,0,1,2,12,13,1,13,28,10,10,2,Enrolled
21,7,6,11.1,0.6,2.02,1,0,0,1,0,0,1,6,14,1,1,1,10,5,1,Graduate
18,7,7,10.8,1.4,1.74,1,1,0,1,0,0,1,1,12,1,1,1,4,5,1,Graduate
19,6,6,12.4,0.5,1.79,1,1,0,1,0,1,1,1,6,1,3,1,2,5,4,Graduate
18,6,6,8.9,1.4,3.51,1,1,0,1,0,1,1,1,6,1,1,28,10,9,2,Graduate
19,3,4,12.7,3.7,-1.7,1,1,0,1,0,0,1,8,9,1,2,3,3,3,2,Enrolled
21,4,3,13.9,-0.3,0.79,1,0,0,1,0,0,1,14,6,1,3,3,3,6,1,Enrolled
18,2,2,13.9,-0.3,0.79,1,1,0,1,0,1,1,8,9,1,13,1,10,4,2,Dropout
24,6,6,10.8,1.4,1.74,1,1,0,1,0,1,1,12,12,1,22,27,8,8,1,Graduate
21,1,2,12.7,3.7,-1.7,1,1,0,1,0,0,1,1,8,1,4,5,3,3,1,Enrolled
23,5,6,16.2,0.3,-0.92,1,1,0,1,0,0,1,15,6,14,13,14,10,10,1,Graduate
18,7,7,10.8,1.4,1.74,1,1,0,1,0,1,1,8,12,1,23,14,6,8,2,Graduate
26,6,5,11.1,0.6,2.02,1,0,0,0,0,0,1,12,6,1,4,1,3,10,1,Enrolled
20,4,5,9.4,-0.8,-3.12,1,1,0,1,0,0,1,1,8,1,23,28,6,9,1,Graduate
18,6,6,11.1,0.6,2.02,1,0,0,1,0,0,1,1,10,1,4,1,6,6,1,Graduate
20,6,6,11.1,0.6,2.02,1,1,0,1,0,0,1,1,10,1,2,10,4,11,1,Graduate
20,7,7,12.7,3.7,-1.7,1,1,0,1,0,0,1,1,12,1,13,14,5,5,1,Enrolled
18,2,3,12.7,3.7,-1.7,1,1,0,1,0,0,1,8,10,1,1,14,5,11,2,Enrolled
22,5,5,12.4,0.5,1.79,1,1,0,1,0,1,1,1,15,1,1,10,10,11,4,Graduate
20,6,6,7.6,2.6,0.32,1,1,1,1,0,0,1,1,12,1,22,27,10,10,1,Graduate
19,7,8,13.9,-0.3,0.79,1,1,0,1,0,1,1,8,12,1,1,27,10,10,4,Graduate
18,6,4,15.5,2.8,-4.06,1,1,1,1,0,0,1,1,8,1,3,1,3,5,1,Dropout
18,5,5,13.9,-0.3,0.79,1,0,0,1,0,0,1,8,9,1,23,27,7,7,2,Graduate
19,4,5,10.8,1.4,1.74,1,1,0,1,0,1,1,1,6,1,22,1,10,10,4,Graduate
19,6,6,10.8,1.4,1.74,1,1,0,1,0,1,1,1,5,1,13,28,10,10,2,Graduate
24,6,6,7.6,2.6,0.32,0,0,0,1,0,0,1,8,3,1,19,24,1,1,1,Graduate
21,6,6,10.8,1.4,1.74,1,0,0,1,0,0,1,1,10,1,22,27,5,5,1,Graduate
20,6,6,11.1,0.6,2.02,1,1,0,1,0,1,1,1,10,1,1,1,4,4,1,Graduate
28,6,5,13.9,-0.3,0.79,1,0,1,0,0,1,1,12,11,1,13,14,5,8,1,Dropout
21,6,6,7.6,2.6,0.32,1,1,0,1,0,0,1,1,16,1,22,14,10,9,2,Graduate
20,7,6,11.1,0.6,2.02,1,1,1,1,1,0,1,1,12,1,22,28,29,35,1,Enrolled
36,0,0,16.2,0.3,-0.92,1,0,0,0,1,0,1,13,4,1,3,2,3,7,1,Dropout
42,0,0,12.7,3.7,-1.7,0,0,0,0,1,0,2,12,17,1,22,27,10,10,1,Dropout
47,4,5,7.6,2.6,0.32,0,0,0,1,1,0,2,12,17,1,22,27,10,8,1,Dropout
25,0,0,9.4,-0.8,-3.12,1,0,0,0,1,0,1,12,7,1,1,28,5,8,1,Dropout
25,6,6,15.5,2.8,-4.06,1,0,0,1,1,1,1,12,14,9,1,27,4,6,1,Graduate
48,0,0,12.4,0.5,1.79,0,0,0,1,1,0,2,12,3,12,13,27,7,9,1,Dropout
32,10,10,10.8,1.4,1.74,0,0,0,1,1,1,1,14,17,1,23,28,10,8,1,Graduate
38,10,5,8.9,1.4,3.51,0,0,0,1,1,0,1,4,17,15,23,28,10,8,1,Dropout
37,15,9,15.5,2.8,-4.06,1,0,0,1,1,0,1,4,10,15,22,27,6,6,1,Graduate
26,1,1,10.8,1.4,1.74,1,0,0,0,1,0,1,12,9,1,22,27,10,10,2,Dropout
23,0,0,13.9,-0.3,0.79,1,0,0,1,1,0,1,15,6,14,3,5,3,3,1,Dropout
23,0,0,15.5,2.8,-4.06,1,0,0,1,1,0,1,15,4,14,23,14,4,6,1,Enrolled
20,4,4,12.4,0.5,1.79,1,0,0,1,1,0,1,15,4,14,2,3,10,7,1,Enrolled
26,6,7,11.1,0.6,2.02,1,1,0,1,1,0,1,12,12,4,3,28,4,8,1,Dropout
45,8,6,12.7,3.7,-1.7,0,0,0,1,0,0,1,14,3,1,22,27,10,6,1,Enrolled
26,3,3,7.6,2.6,0.32,0,1,0,1,0,1,1,12,3,12,22,27,6,6,1,Enrolled
26,10,7,7.6,2.6,0.32,0,0,0,1,0,0,1,14,3,3,7,7,12,12,1,Graduate
25,3,3,10.8,1.4,1.74,0,0,0,1,0,0,1,12,17,1,22,27,10,10,1,Enrolled
18,8,8,9.4,-0.8,-3.12,1,1,0,1,0,0,1,7,12,1,1,1,5,5,4,Graduate
27,7,7,12.7,3.7,-1.7,1,1,0,1,0,0,1,4,12,3,22,27,8,8,1,Graduate
24,0,0,10.8,1.4,1.74,0,0,0,0,0,0,6,8,3,1,13,1,6,12,3,Dropout
20,5,5,15.5,2.8,-4.06,1,1,0,1,0,0,1,8,9,1,23,14,7,11,1,Graduate
18,0,1,15.5,2.8,-4.06,1,1,0,1,0,1,1,1,12,1,1,14,10,9,1,Dropout
18,7,8,12.7,3.7,-1.7,1,1,0,1,0,1,1,8,13,1,13,28,8,8,6,Graduate
18,8,8,9.4,-0.8,-3.12,1,1,0,1,0,0,1,1,12,1,22,27,10,10,4,Graduate
19,5,5,9.4,-0.8,-3.12,1,1,0,1,1,0,1,1,12,1,13,27,4,9,1,Enrolled
19,8,8,9.4,-0.8,-3.12,1,1,0,1,0,1,1,13,12,1,1,1,5,5,3,Graduate
19,5,7,12.4,0.5,1.79,1,0,0,1,0,1,1,1,12,1,10,1,6,11,4,Enrolled
18,7,7,10.8,1.4,1.74,1,1,0,1,0,0,1,1,12,1,23,27,10,6,4,Graduate
18,0,0,12.7,3.7,-1.7,1,1,0,1,0,1,1,8,2,1,13,27,10,10,2,Enrolled
19,4,5,12.7,3.7,-1.7,1,1,0,1,0,0,1,14,14,1,3,3,6,6,2,Enrolled
23,17,12,15.5,2.8,-4.06,1,1,0,1,0,0,1,4,4,3,1,27,5,10,0,Graduate
21,5,5,13.9,-0.3,0.79,1,1,0,1,0,1,1,1,10,1,13,14,5,8,2,Graduate
18,7,8,16.2,0.3,-0.92,1,1,0,1,0,1,1,1,12,1,23,28,6,8,3,Graduate
20,3,1,10.8,1.4,1.74,1,1,1,0,0,0,1,1,16,1,19,27,10,10,1,Dropout
23,3,2,16.2,0.3,-0.92,1,1,0,1,0,0,1,14,15,1,13,27,6,6,1,Enrolled
20,5,6,10.8,1.4,1.74,1,1,0,1,0,0,1,1,10,1,22,27,10,8,1,Enrolled
18,6,6,13.9,-0.3,0.79,1,0,0,1,0,1,1,1,5,1,22,27,6,8,1,Graduate
29,11,7,9.4,-0.8,-3.12,0,0,0,1,0,0,1,1,3,1,22,27,10,8,1,Graduate
28,3,1,7.6,2.6,0.32,1,1,0,1,1,0,1,12,15,7,23,1,6,5,1,Dropout
19,3,4,9.4,-0.8,-3.12,1,1,0,1,1,0,1,1,14,1,22,27,8,8,3,Enrolled
24,0,0,10.8,1.4,1.74,1,0,1,0,1,0,1,12,14,1,13,14,8,8,1,Dropout
33,0,0,15.5,2.8,-4.06,1,0,1,1,1,1,1,12,2,1,22,27,10,8,1,Dropout
19,2,1,9.4,-0.8,-3.12,1,1,0,0,1,0,1,8,9,1,13,27,6,8,1,Dropout
19,6,6,11.1,0.6,2.02,1,0,0,1,1,0,1,1,6,1,23,14,10,4,1,Graduate
37,8,7,12.7,3.7,-1.7,0,0,0,1,1,0,4,12,3,1,22,27,8,8,1,Graduate
18,0,0,12.7,3.7,-1.7,1,1,1,0,1,1,1,1,2,1,23,27,10,9,1,Graduate
29,0,0,7.6,2.6,0.32,0,0,0,1,1,0,4,12,17,1,22,27,10,10,1,Enrolled
37,7,8,13.9,-0.3,0.79,1,0,0,1,1,0,2,12,12,13,22,27,10,4,1,Graduate
36,0,0,12.4,0.5,1.79,1,0,0,1,1,0,1,12,12,1,22,27,10,10,1,Dropout
19,6,5,8.9,1.4,3.51,1,1,0,1,1,0,1,1,14,1,1,28,8,8,2,Graduate
33,14,14,9.4,-0.8,-3.12,1,1,0,1,1,1,1,13,12,1,13,1,10,4,1,Graduate
34,5,3,15.5,2.8,-4.06,1,0,0,0,1,0,1,13,7,1,1,1,6,8,1,Dropout
18,6,6,12.4,0.5,1.79,1,1,0,1,0,0,1,1,11,1,3,14,4,9,1,Graduate
20,0,0,12.4,0.5,1.79,1,1,0,1,0,0,1,15,8,14,3,1,3,5,1,Dropout
19,6,6,13.9,-0.3,0.79,1,0,0,1,0,1,1,1,15,1,13,27,5,8,1,Graduate
20,6,6,13.9,-0.3,0.79,1,1,0,1,0,0,1,1,6,1,13,14,10,2,3,Graduate
19,6,6,12.4,0.5,1.79,1,1,0,1,0,1,1,1,10,1,13,14,10,10,1,Graduate
19,6,6,12.4,0.5,1.79,1,1,0,1,0,0,1,1,12,1,13,14,10,10,4,Graduate
22,5,6,9.4,-0.8,-3.12,1,1,0,1,0,1,1,9,15,1,22,14,10,8,2,Graduate
18,6,6,11.1,0.6,2.02,1,1,0,1,0,0,1,1,14,1,10,10,6,8,1,Enrolled
18,6,6,12.4,0.5,1.79,1,0,0,1,0,1,1,1,15,1,1,28,10,10,1,Graduate
19,4,6,12.4,0.5,1.79,1,1,0,1,0,0,1,1,12,1,1,14,17,40,3,Enrolled
19,6,6,12.7,3.7,-1.7,1,0,0,1,0,1,1,1,16,1,23,27,10,10,1,Graduate
31,5,5,7.6,2.6,0.32,1,1,1,0,0,0,1,12,12,1,13,1,2,12,1,Dropout
18,7,8,11.1,0.6,2.02,1,1,0,1,0,0,1,8,12,1,1,1,5,4,5,Graduate
19,3,4,10.8,1.4,1.74,1,0,1,1,0,1,1,1,10,1,1,14,10,10,1,Graduate
18,0,0,13.9,-0.3,0.79,1,1,0,1,0,0,1,1,2,1,3,28,3,11,1,Graduate
19,5,6,15.5,2.8,-4.06,1,0,0,1,0,1,1,8,10,1,22,28,10,6,1,Graduate
19,6,6,7.6,2.6,0.32,1,0,0,1,0,0,1,1,12,1,13,14,10,7,1,Graduate
19,4,4,10.8,1.4,1.74,1,0,0,1,0,1,1,1,9,1,22,27,10,8,1,Enrolled
30,9,7,7.6,2.6,0.32,0,0,0,1,0,0,2,4,3,3,22,24,1,1,1,Graduate
18,0,3,16.2,0.3,-0.92,1,1,0,1,0,0,1,14,15,1,13,1,6,6,1,Enrolled
18,7,7,12.7,3.7,-1.7,1,1,0,1,0,0,1,9,12,1,1,1,4,7,6,Graduate
21,0,0,12.7,3.7,-1.7,1,1,0,1,0,0,1,9,6,1,5,3,3,4,5,Dropout
19,6,6,13.9,-0.3,0.79,1,0,0,1,0,1,1,15,10,1,1,28,5,10,1,Graduate
19,6,5,12.4,0.5,1.79,1,1,0,1,0,1,1,8,14,1,1,1,5,5,1,Enrolled
19,5,5,13.9,-0.3,0.79,1,1,0,1,0,0,1,1,12,1,3,14,5,9,5,Enrolled
19,6,4,8.9,1.4,3.51,1,1,0,1,0,0,1,8,8,1,13,14,5,5,1,Dropout
19,6,5,8.9,1.4,3.51,1,1,0,1,0,1,1,1,14,1,1,14,5,8,2,Graduate
39,4,2,16.2,0.3,-0.92,0,0,0,1,0,1,2,12,17,1,22,27,10,7,1,Graduate
18,6,6,7.6,2.6,0.32,1,1,0,1,0,0,1,1,5,1,3,4,3,3,2,Enrolled
20,0,0,12.7,3.7,-1.7,1,1,0,1,0,0,1,8,2,1,3,1,10,10,1,Dropout
19,5,4,8.9,1.4,3.51,1,1,0,1,0,0,1,8,9,1,13,28,4,11,5,Graduate
18,5,4,11.1,0.6,2.02,1,1,0,1,0,0,1,8,9,1,1,1,5,8,3,Enrolled
34,6,6,11.1,0.6,2.02,1,0,1,0,0,0,2,12,4,1,3,3,3,3,1,Enrolled
22,3,2,7.6,2.6,0.32,1,0,0,1,0,0,1,1,14,1,22,27,10,10,2,Enrolled
24,6,5,13.9,-0.3,0.79,1,1,0,1,0,0,1,12,6,1,13,14,8,8,1,Graduate
34,12,11,7.6,2.6,0.32,1,0,0,1,0,0,2,14,9,1,13,27,8,11,1,Graduate
46,0,0,7.6,2.6,0.32,0,1,0,1,0,0,2,12,17,1,19,24,1,1,1,Dropout
50,3,5,9.4,-0.8,-3.12,1,0,0,1,0,0,2,12,9,1,22,27,10,9,2,Enrolled
37,0,0,15.5,2.8,-4.06,0,0,0,0,0,0,1,12,17,1,22,27,10,6,1,Dropout
18,6,6,8.9,1.4,3.51,1,1,0,1,0,0,1,1,6,1,23,14,5,10,2,Graduate
25,3,2,11.1,0.6,2.02,1,0,0,1,0,1,1,12,6,1,22,27,7,7,1,Enrolled
46,19,13,15.5,2.8,-4.06,1,0,0,1,0,0,2,12,4,1,22,27,10,7,1,Graduate
30,6,5,13.9,-0.3,0.79,1,0,0,1,0,1,2,12,5,1,3,1,3,6,1,Graduate
37,0,0,12.7,3.7,-1.7,0,0,1,0,0,0,4,1,17,1,22,27,10,10,1,Dropout
50,2,3,12.7,3.7,-1.7,0,0,0,1,0,0,2,12,17,1,22,27,10,10,1,Enrolled
20,6,6,12.4,0.5,1.79,1,1,0,1,0,0,1,15,4,14,23,28,10,7,1,Graduate
39,1,0,11.1,0.6,2.02,1,0,0,1,0,0,2,12,13,9,19,24,13,13,2,Dropout
53,0,0,15.5,2.8,-4.06,1,0,0,0,0,0,2,12,15,12,22,27,10,7,1,Dropout
54,13,10,15.5,2.8,-4.06,1,1,0,1,0,0,2,13,9,1,22,27,10,10,1,Dropout
19,4,5,13.9,-0.3,0.79,1,1,0,1,0,0,1,15,6,14,3,3,5,3,1,Graduate
20,0,0,8.9,1.4,3.51,1,1,0,0,0,0,1,9,15,1,1,1,5,5,2,Dropout
18,6,6,8.9,1.4,3.51,1,1,1,1,0,0,1,1,15,1,1,27,5,6,3,Graduate
21,11,11,8.9,1.4,3.51,1,0,1,1,0,0,1,17,4,16,1,1,22,29,1,Graduate
18,6,6,13.9,-0.3,0.79,1,1,0,1,0,0,1,9,5,1,1,1,6,4,3,Graduate
19,0,0,11.1,0.6,2.02,1,1,1,1,0,0,1,1,12,1,13,14,10,11,1,Dropout
18,5,7,11.1,0.6,2.02,1,1,0,1,0,1,1,8,12,1,1,1,10,10,1,Dropout
19,6,6,11.1,0.6,2.02,1,1,0,1,0,0,1,1,15,1,1,3,4,4,1,Graduate
18,0,0,13.9,-0.3,0.79,1,1,0,1,0,1,1,1,2,1,1,1,5,4,1,Dropout
19,5,5,12.7,3.7,-1.7,1,1,0,1,0,0,1,1,14,1,2,1,5,5,2,Graduate
48,5,4,7.6,2.6,0.32,0,1,0,1,0,0,4,14,3,9,19,24,1,1,1,Enrolled
34,4,4,13.9,-0.3,0.79,1,0,1,1,0,0,4,14,10,1,22,27,10,10,1,Graduate
18,5,5,7.6,2.6,0.32,1,0,0,1,0,0,1,1,6,1,3,3,3,3,1,Graduate
50,6,6,10.8,1.4,1.74,0,0,0,1,0,0,2,12,3,1,22,27,10,10,1,Graduate
41,21,19,12.4,0.5,1.79,1,0,1,1,0,0,1,14,16,1,22,27,7,7,1,Graduate
22,5,5,7.6,2.6,0.32,1,1,0,1,0,1,1,8,15,1,1,1,6,6,2,Dropout
43,5,5,7.6,2.6,0.32,1,0,0,1,0,0,4,12,9,1,22,27,10,10,1,Graduate
50,0,0,10.8,1.4,1.74,0,0,0,1,0,0,2,12,3,12,3,14,12,12,1,Dropout
60,6,4,13.9,-0.3,0.79,1,0,0,1,0,0,1,12,4,12,22,27,10,10,1,Graduate
41,4,5,9.4,-0.8,-3.12,1,0,0,1,0,0,2,12,9,1,22,27,10,11,1,Enrolled
47,5,5,7.6,2.6,0.32,0,0,0,1,0,0,2,12,17,12,22,27,10,10,1,Graduate
22,17,17,11.1,0.6,2.02,1,0,0,1,0,0,1,1,2,3,3,3,3,3,1,Graduate
41,0,0,10.8,1.4,1.74,1,0,0,1,0,0,2,12,12,1,22,27,10,7,1,Dropout
28,6,9,7.6,2.6,0.32,0,0,0,1,0,0,2,14,17,1,23,27,6,7,1,Enrolled
32,13,13,10.8,1.4,1.74,1,0,0,1,0,0,5,13,11,2,22,27,5,10,1,Graduate
50,0,0,7.6,2.6,0.32,0,1,0,1,0,0,2,12,17,9,22,24,12,12,1,Dropout
53,15,12,8.9,1.4,3.51,1,0,0,1,0,0,1,16,9,1,1,27,10,11,1,Enrolled
54,0,0,12.4,0.5,1.79,1,0,1,0,0,0,1,12,13,1,3,3,5,5,1,Dropout
49,5,4,13.9,-0.3,0.79,0,0,0,1,0,0,1,12,3,1,22,27,10,8,1,Enrolled
34,11,8,12.7,3.7,-1.7,1,0,0,1,0,0,2,13,16,1,22,27,5,8,1,Dropout
45,4,3,16.2,0.3,-0.92,0,0,0,1,0,0,4,12,3,1,23,27,6,8,1,Dropout
47,5,4,12.4,0.5,1.79,0,0,0,1,0,1,4,12,3,12,22,27,10,8,1,Graduate
22,8,5,9.4,-0.8,-3.12,1,1,0,1,0,0,1,14,10,1,13,14,6,6,1,Enrolled
33,1,2,12.4,0.5,1.79,0,0,0,1,0,0,2,12,17,1,22,27,10,10,1,Dropout
43,6,6,8.9,1.4,3.51,0,0,0,1,0,1,2,12,3,1,22,27,10,10,1,Graduate
54,13,12,15.5,2.8,-4.06,1,0,0,1,0,0,1,4,4,3,22,27,7,7,1,Graduate
39,11,8,12.7,3.7,-1.7,0,0,0,1,0,0,1,12,3,2,22,27,6,8,1,Graduate
39,5,5,7.6,2.6,0.32,0,0,0,1,0,0,2,12,17,1,22,27,10,10,1,Graduate
18,6,6,15.5,2.8,-4.06,1,0,0,1,0,1,1,1,16,1,13,27,10,10,1,Graduate
19,6,6,16.2,0.3,-0.92,1,0,0,1,0,1,1,8,10,1,22,27,10,8,1,Graduate
18,6,5,8.9,1.4,3.51,1,1,0,1,0,1,1,8,14,1,23,14,10,7,4,Graduate
44,8,6,7.6,2.6,0.32,0,0,0,1,0,0,2,12,3,9,19,24,1,1,1,Graduate
27,0,0,12.4,0.5,1.79,0,0,0,1,0,0,1,12,17,1,3,1,4,10,1,Dropout
18,6,6,8.9,1.4,3.51,1,1,0,1,0,1,1,1,14,1,1,14,5,8,2,Graduate
45,9,6,9.4,-0.8,-3.12,0,0,0,1,0,0,2,14,3,1,19,24,1,1,1,Dropout
20,6,5,7.6,2.6,0.32,1,1,0,1,0,0,1,8,16,1,23,27,10,10,4,Graduate
40,6,6,10.8,1.4,1.74,0,0,0,1,0,0,2,1,3,1,22,27,10,10,1,Graduate
40,4,5,13.9,-0.3,0.79,0,0,0,1,0,0,1,12,17,1,22,27,7,7,1,Enrolled
18,7,8,13.9,-0.3,0.79,1,0,0,1,0,0,1,14,12,1,3,3,3,3,1,Graduate
21,7,7,12.7,3.7,-1.7,1,1,0,1,0,0,1,9,12,1,3,14,4,9,6,Graduate
20,0,0,9.4,-0.8,-3.12,1,1,0,1,0,0,1,8,2,1,2,1,4,4,2,Graduate
36,11,12,9.4,-0.8,-3.12,0,0,0,1,0,0,2,14,17,2,22,27,10,9,1,Enrolled
27,0,0,9.4,-0.8,-3.12,0,0,0,1,0,0,2,4,3,3,13,14,5,5,1,Dropout
32,7,8,12.7,3.7,-1.7,1,0,0,1,0,0,2,12,13,1,23,28,10,10,1,Graduate
18,6,6,8.9,1.4,3.51,1,1,0,1,0,1,1,8,10,1,1,1,4,4,1,Graduate
37,4,3,16.2,0.3,-0.92,0,0,0,1,0,0,1,12,3,1,22,27,10,8,1,Dropout
19,6,6,10.8,1.4,1.74,1,1,0,1,0,0,1,8,15,1,3,1,3,4,1,Graduate
41,6,6,10.8,1.4,1.74,0,0,0,1,0,1,4,12,3,1,22,28,8,6,2,Graduate
18,6,6,7.6,2.6,0.32,1,0,0,1,0,1,2,1,12,1,1,27,5,10,4,Graduate
21,8,7,7.6,2.6,0.32,1,0,0,1,0,0,1,14,6,1,22,27,12,12,1,Graduate
23,5,4,12.4,0.5,1.79,1,1,1,0,0,0,1,15,4,1,1,14,4,10,1,Dropout
18,0,0,13.9,-0.3,0.79,1,1,0,1,0,0,1,8,15,1,1,1,4,4,2,Dropout
18,8,8,9.4,-0.8,-3.12,1,1,0,1,0,0,1,1,12,1,13,14,5,5,6,Graduate
21,0,0,7.6,2.6,0.32,1,0,0,1,0,0,1,14,6,1,19,24,13,13,4,Dropout
19,6,6,7.6,2.6,0.32,1,1,0,1,0,0,1,1,10,1,14,21,1,9,2,Graduate
47,0,0,9.4,-0.8,-3.12,1,0,0,1,0,0,6,12,9,1,22,27,10,10,2,Dropout
48,6,5,10.8,1.4,1.74,0,0,0,1,0,1,6,12,3,1,22,27,10,10,1,Enrolled
39,12,10,16.2,0.3,-0.92,0,0,0,1,0,0,2,4,3,3,22,27,10,10,1,Graduate
19,6,7,11.1,0.6,2.02,1,1,0,1,0,0,1,1,12,1,23,28,8,8,1,Graduate
38,14,12,9.4,-0.8,-3.12,0,0,0,1,0,0,1,14,17,2,22,27,10,10,1,Dropout
